emp_no,first_name,last_name,title,from_date,to_date
451488,Kshitij,Shackel,Senior Engineer,1996-09-19,9999-01-01
451495,Kristin,Schrift,Staff,1999-07-21,9999-01-01
451518,Venkatesan,Unni,Senior Staff,2000-02-29,9999-01-01
451518,Venkatesan,Unni,Staff,1993-02-28,2000-02-29
451528,Anoosh,Gargeya,Assistant Engineer,1989-07-04,1991-01-08
451533,Felicidad,Zaumen,Staff,1998-08-13,2000-05-16
451537,Krassimir,Bamford,Engineer,1990-08-07,1993-04-04
451555,Urs,Azumi,Senior Staff,2000-01-02,9999-01-01
451584,Geoffrey,Shackel,Engineer,1991-12-06,1996-12-05
451584,Geoffrey,Shackel,Senior Engineer,1996-12-05,9999-01-01
451626,Tommaso,Bazzichi,Senior Engineer,1991-06-18,9999-01-01
451639,Arun,Litvinov,Engineer,1993-11-05,1998-11-05
451639,Arun,Litvinov,Senior Engineer,1998-11-05,9999-01-01
451641,Elzbieta,Ullian,Senior Staff,1997-09-18,9999-01-01
451641,Elzbieta,Ullian,Staff,1991-09-19,1997-09-18
451659,Luigi,Stiles,Technique Leader,1992-07-07,9999-01-01
451676,Kazuhisa,Camurati,Engineer,1994-07-30,2001-07-30
451676,Kazuhisa,Camurati,Senior Engineer,2001-07-30,9999-01-01
451701,Marsal,Hardjono,Engineer,1994-08-21,9999-01-01
451710,Martina,Gaughan,Staff,1995-10-05,9999-01-01
451717,Shounak,Strehl,Engineer,1994-07-02,1999-07-02
451717,Shounak,Strehl,Senior Engineer,1999-07-02,9999-01-01
451722,Honesty,Gruenwald,Engineer,1996-08-23,2001-08-23
451722,Honesty,Gruenwald,Senior Engineer,2001-08-23,9999-01-01
451768,Jianhao,Pettey,Senior Staff,1994-06-28,9999-01-01
451768,Jianhao,Pettey,Staff,1988-06-28,1994-06-28
451771,Sarita,Prochazka,Engineer,1994-05-31,1999-05-31
451771,Sarita,Prochazka,Senior Engineer,1999-05-31,9999-01-01
451789,Uta,Kitsuregawa,Senior Engineer,1999-02-13,2002-07-10
451798,Kendra,Khalid,Staff,1986-09-20,1991-04-02
451809,Stella,Glowinski,Senior Engineer,1986-03-11,9999-01-01
451851,Jiafu,Fabrizio,Engineer,1995-05-17,2001-05-16
451851,Jiafu,Fabrizio,Senior Engineer,2001-05-16,9999-01-01
451896,Nevio,Pauthner,Senior Staff,2000-09-13,9999-01-01
451896,Nevio,Pauthner,Staff,1995-09-14,2000-09-13
451908,Xinglin,Polajnar,Senior Staff,1992-01-14,9999-01-01
451908,Xinglin,Polajnar,Staff,1986-01-14,1992-01-14
451917,Van,Gammage,Engineer,1990-11-08,1995-08-26
451922,Chinho,Spinelli,Senior Staff,2001-06-08,9999-01-01
451922,Chinho,Spinelli,Staff,1995-06-09,2001-06-08
451933,Jungsoon,Papadias,Technique Leader,1996-12-11,9999-01-01
451941,Pranav,Morrin,Senior Staff,1988-05-04,1995-10-25
451958,Tomofumi,Hofmeyr,Staff,1999-05-01,9999-01-01
451962,Susuma,Pelz,Staff,1999-10-04,2001-10-09
451969,Alejandro,Puppo,Engineer,1989-08-07,1996-08-07
451969,Alejandro,Puppo,Senior Engineer,1996-08-07,9999-01-01
451970,Jeanna,Chandrasekhar,Senior Staff,1989-03-12,9999-01-01
451992,Yuriy,Hagimont,Engineer,1998-11-17,9999-01-01
451993,Hiroyasu,Hiroyama,Senior Engineer,1989-08-31,9999-01-01
451995,Mohua,Serre,Engineer,1987-09-10,1992-09-09
451995,Mohua,Serre,Senior Engineer,1992-09-09,2001-10-07
452001,Akeno,Malabarba,Senior Staff,1999-12-26,9999-01-01
452001,Akeno,Malabarba,Staff,1993-12-26,1999-12-26
452029,Genki,Narwekar,Senior Staff,1986-03-02,9999-01-01
452035,Idoia,Ghelli,Senior Engineer,1987-06-29,9999-01-01
452057,Srinidhi,Chappelet,Engineer,2000-01-29,2001-05-09
452058,Hugh,Gaughan,Senior Staff,1995-07-09,9999-01-01
452058,Hugh,Gaughan,Staff,1986-07-09,1995-07-09
452060,Aamer,Perko,Staff,1996-03-04,9999-01-01
452061,Ramya,Tramer,Senior Staff,1993-05-08,9999-01-01
452061,Ramya,Tramer,Staff,1985-05-08,1993-05-08
452109,IEEE,Ghalwash,Senior Staff,1998-11-04,9999-01-01
452109,IEEE,Ghalwash,Staff,1993-11-04,1998-11-04
452119,Dayanand,Kuhnemann,Senior Staff,1993-12-20,9999-01-01
452119,Dayanand,Kuhnemann,Staff,1985-12-20,1993-12-20
452139,Mizuhito,Ernst,Senior Engineer,1997-07-15,1997-08-13
452162,Girolamo,Vecchi,Senior Staff,1995-04-12,9999-01-01
452162,Girolamo,Vecchi,Staff,1987-04-12,1995-04-12
452186,Doowon,Marrevee,Senior Staff,2001-12-17,9999-01-01
452186,Doowon,Marrevee,Staff,1996-12-17,2001-12-17
452193,Stabislas,Kamber,Engineer,1996-12-11,2001-12-11
452193,Stabislas,Kamber,Senior Engineer,2001-12-11,9999-01-01
452210,Waiman,Kavanagh,Engineer,1985-04-07,1993-04-07
452210,Waiman,Kavanagh,Senior Engineer,1993-04-07,9999-01-01
452212,Mario,Magliocco,Engineer,1988-03-01,1988-03-02
452216,Pranav,Heemskerk,Staff,1997-05-01,9999-01-01
452232,Baziley,Masada,Staff,1995-11-15,9999-01-01
452249,Basem,Klyachko,Engineer,1994-03-09,2000-09-18
452250,Kensyu,Garrabrants,Engineer,1997-08-07,2001-08-31
452255,Dmitri,Zwicker,Senior Engineer,1989-01-19,9999-01-01
452256,Kazuhira,Zolotykh,Senior Staff,1995-02-22,9999-01-01
452261,Khedija,Prenel,Engineer,1987-02-19,1992-02-19
452261,Khedija,Prenel,Senior Engineer,1992-02-19,9999-01-01
452267,Udaiprakash,Melichar,Engineer,1991-12-01,2000-11-30
452267,Udaiprakash,Melichar,Senior Engineer,2000-11-30,9999-01-01
452287,Hyuckchul,Senzako,Technique Leader,1990-07-24,1991-07-17
452294,Lakshmi,Samarati,Staff,1999-07-08,2001-03-31
452306,Lenore,Butner,Senior Engineer,1986-09-22,2001-09-22
452323,Tianruo,Sichman,Senior Engineer,1986-05-06,2000-01-05
452332,Shir,Leonhardt,Senior Staff,1998-05-22,9999-01-01
452332,Shir,Leonhardt,Staff,1992-05-22,1998-05-22
452335,Aloke,Brookman,Engineer,1991-04-10,1999-04-10
452335,Aloke,Brookman,Senior Engineer,1999-04-10,1999-06-10
452351,Vidya,Coors,Engineer,1985-09-21,1987-12-24
452367,Martina,Georgakopoulos,Engineer,1986-02-24,1993-02-24
452367,Martina,Georgakopoulos,Senior Engineer,1993-02-24,9999-01-01
452370,Arco,Preusig,Staff,1994-01-14,2000-12-15
452378,Kersti,Erde,Senior Engineer,1993-04-06,2001-12-17
452382,Bokyung,Rahier,Senior Staff,1993-01-21,9999-01-01
452382,Bokyung,Rahier,Staff,1986-01-21,1993-01-21
452399,Ugo,Furudate,Senior Engineer,1990-08-23,9999-01-01
452403,Angel,Arlazarov,Senior Engineer,1988-08-14,2000-02-21
452451,Duro,Matzen,Assistant Engineer,1994-06-10,2002-06-10
452451,Duro,Matzen,Engineer,2002-06-10,9999-01-01
452472,Sreenivas,Zaiane,Engineer,1999-02-23,9999-01-01
452512,Jeong,Domenig,Senior Staff,1985-04-13,9999-01-01
452513,Yonghong,Petersohn,Senior Engineer,1986-07-11,9999-01-01
452526,Giap,Ranon,Staff,1994-10-23,9999-01-01
452527,Adamantios,Nourani,Senior Staff,1994-09-22,9999-01-01
452527,Adamantios,Nourani,Staff,1985-09-22,1994-09-22
452540,Garnet,Willoner,Staff,1998-07-01,2000-03-13
452568,Kotesh,Mitzlaff,Engineer,1987-07-31,1992-07-30
452568,Kotesh,Mitzlaff,Senior Engineer,1992-07-30,9999-01-01
452597,Urs,Ermel,Engineer,1986-03-23,1992-03-22
452597,Urs,Ermel,Senior Engineer,1992-03-22,2002-03-02
452610,Ayonca,Krohm,Engineer,1997-09-08,9999-01-01
452621,Werner,Dolinsky,Staff,1986-06-26,1992-04-12
452629,Holgard,Rouquie,Senior Staff,2001-03-22,9999-01-01
452629,Holgard,Rouquie,Staff,1996-03-22,2001-03-22
452642,Takahiro,Schiettecatte,Engineer,1988-11-01,1994-11-01
452642,Takahiro,Schiettecatte,Senior Engineer,1994-11-01,9999-01-01
452656,Fusako,Navazio,Engineer,1997-10-11,9999-01-01
452682,Shounak,Wixon,Assistant Engineer,1994-09-16,2001-09-16
452682,Shounak,Wixon,Engineer,2001-09-16,9999-01-01
452684,Berto,Luks,Engineer,1999-06-19,9999-01-01
452705,Takanari,Wursthorn,Engineer,1986-01-25,1994-01-25
452705,Takanari,Wursthorn,Senior Engineer,1994-01-25,9999-01-01
452714,Saniya,Ohori,Senior Staff,1998-01-04,9999-01-01
452715,Taegyun,Marshall,Engineer,1995-12-17,9999-01-01
452727,Yakkov,Nannarelli,Engineer,1999-04-10,9999-01-01
452739,Yinghua,Thombley,Engineer,1997-03-03,9999-01-01
452761,Vishwani,Hellwagner,Staff,1996-04-01,9999-01-01
452779,Berto,Verhaegen,Senior Engineer,1988-05-14,9999-01-01
452780,Jinpo,Narwekar,Technique Leader,1992-04-07,1997-06-24
452783,Prodip,Skrikant,Staff,1999-09-18,9999-01-01
452785,Honglan,Cusworth,Engineer,1995-11-10,9999-01-01
452799,Akhilish,Otillio,Staff,1998-01-16,9999-01-01
452809,Tzvetan,Picel,Engineer,1995-01-30,9999-01-01
452816,Renee,Francisci,Engineer,1988-04-26,1990-09-16
452828,Kolar,Remmele,Senior Staff,1999-01-12,9999-01-01
452828,Kolar,Remmele,Staff,1994-01-12,1999-01-12
452885,Guadalupe,Eickenmeyer,Engineer,1998-03-24,9999-01-01
452898,Dante,Kulisch,Engineer,1996-09-28,2001-09-28
452898,Dante,Kulisch,Senior Engineer,2001-09-28,9999-01-01
452903,Golgen,Socorro,Senior Staff,1993-08-27,1997-04-30
452909,Mokhtar,Nourani,Engineer,1990-10-09,1996-03-19
452928,Etsuo,Bondorf,Senior Staff,1998-08-17,9999-01-01
452928,Etsuo,Bondorf,Staff,1989-08-17,1998-08-17
452940,Bernt,Kandlur,Senior Engineer,1989-07-10,9999-01-01
452953,Ashish,Botman,Assistant Engineer,1990-06-10,1995-06-10
452953,Ashish,Botman,Engineer,1995-06-10,2000-06-09
452953,Ashish,Botman,Senior Engineer,2000-06-09,9999-01-01
452960,Unal,Kusakabe,Technique Leader,1994-01-02,1994-11-29
452962,Vasilis,Nittel,Engineer,1998-06-05,2001-12-12
452986,Xiping,Kobara,Staff,1989-11-30,1994-04-15
452997,Jayson,Kilgour,Senior Staff,1987-05-13,9999-01-01
453003,Xiaoheng,Attimonelli,Engineer,1986-05-12,1995-05-12
453003,Xiaoheng,Attimonelli,Senior Engineer,1995-05-12,9999-01-01
453023,Bedir,Markovitch,Senior Staff,1987-02-14,9999-01-01
453043,Oscal,Ressouche,Senior Engineer,1997-01-19,9999-01-01
453069,Bowen,Marzano,Senior Staff,1986-08-13,9999-01-01
453076,Gunilla,Azuma,Engineer,1998-11-23,9999-01-01
453079,Fatemeh,Rijckaert,Engineer,1995-03-01,2002-02-11
453087,Tze,Christ,Engineer,1997-05-11,2001-04-13
453093,Tonny,Khamsi,Engineer,1989-10-26,1993-12-08
453113,Achilleas,Jakobus,Engineer,1990-11-14,1996-11-13
453113,Achilleas,Jakobus,Senior Engineer,1996-11-13,9999-01-01
453150,Shahid,Deville,Engineer,1998-10-13,9999-01-01
453186,Gad,Nittel,Senior Staff,2000-12-15,9999-01-01
453186,Gad,Nittel,Staff,1994-12-16,2000-12-15
453207,Arch,Schneeberger,Assistant Engineer,1999-12-21,9999-01-01
453213,Shahid,Skrikant,Staff,1997-04-28,1998-07-08
453240,Stepehn,Bolsens,Senior Staff,1999-12-05,9999-01-01
453245,Shir,Reinhart,Technique Leader,1990-02-20,9999-01-01
453254,Otmar,Luders,Senior Staff,1991-03-04,9999-01-01
453274,Kien,Kitsuregawa,Staff,1996-10-05,9999-01-01
453277,Rosalie,Gischer,Engineer,1993-03-01,2000-03-01
453277,Rosalie,Gischer,Senior Engineer,2000-03-01,9999-01-01
453289,Maia,Schwartzbauer,Engineer,1997-01-03,2000-02-01
453294,Stafford,Murthy,Senior Staff,1999-09-01,9999-01-01
453294,Stafford,Murthy,Staff,1993-09-01,1999-09-01
453310,Arra,Marletta,Staff,1991-02-11,1992-11-09
453319,Gen,Deyuan,Staff,1986-12-22,1987-09-10
453355,Valeri,Unno,Senior Staff,1992-05-11,9999-01-01
453355,Valeri,Unno,Staff,1987-05-12,1992-05-11
453379,Aron,Beausoleil,Engineer,1989-07-22,1997-07-22
453379,Aron,Beausoleil,Senior Engineer,1997-07-22,9999-01-01
453384,Sanjoy,Brender,Engineer,1995-11-18,9999-01-01
453388,Yonghoan,Irland,Engineer,1996-12-13,2001-01-17
453395,Kristian,Vidya,Senior Staff,1991-01-05,2000-12-08
453415,Ziyad,Perri,Senior Staff,1991-04-17,9999-01-01
453435,Maik,Rijckaert,Engineer,1995-07-01,1995-09-08
453439,Marke,Snedden,Senior Staff,1998-05-01,9999-01-01
453439,Marke,Snedden,Staff,1991-05-01,1998-05-01
453452,Shir,Codenie,Staff,1996-10-20,9999-01-01
453464,Ferdinand,Tokunaga,Staff,1999-04-20,9999-01-01
453509,Douadi,Fiebach,Engineer,1986-09-27,1993-09-27
453509,Douadi,Fiebach,Senior Engineer,1993-09-27,9999-01-01
453531,Basim,Hennings,Assistant Engineer,1998-02-28,9999-01-01
453541,Fumitake,Stasinski,Engineer,1986-09-21,1992-09-20
453541,Fumitake,Stasinski,Senior Engineer,1992-09-20,9999-01-01
453542,Shuichi,Serdy,Senior Staff,1996-12-28,9999-01-01
453542,Shuichi,Serdy,Staff,1991-12-29,1996-12-28
453559,Ramalingam,Crabtree,Staff,1998-07-29,9999-01-01
453574,Kenroku,Ranze,Engineer,1998-08-21,9999-01-01
453577,Alexius,Erie,Senior Staff,1996-02-08,9999-01-01
453577,Alexius,Erie,Staff,1989-02-07,1996-02-08
453587,Aluzio,Thiran,Engineer,1993-11-12,1999-11-12
453587,Aluzio,Thiran,Senior Engineer,1999-11-12,9999-01-01
453591,Odoardo,Cullers,Senior Staff,1999-11-05,9999-01-01
453591,Odoardo,Cullers,Staff,1990-11-05,1999-11-05
453593,Sham,Lally,Senior Staff,1993-06-09,9999-01-01
453595,Ewing,Rubsam,Assistant Engineer,1987-09-18,1993-09-17
453595,Ewing,Rubsam,Engineer,1993-09-17,1999-09-17
453595,Ewing,Rubsam,Senior Engineer,1999-09-17,9999-01-01
453596,Boutros,Petersohn,Senior Staff,1996-12-06,9999-01-01
453596,Boutros,Petersohn,Staff,1987-12-07,1996-12-06
453600,Billie,Bahk,Engineer,1988-01-08,1994-01-07
453600,Billie,Bahk,Senior Engineer,1994-01-07,9999-01-01
453603,Dietrich,Syang,Senior Staff,2001-01-31,9999-01-01
453603,Dietrich,Syang,Staff,1996-02-01,2001-01-31
453606,Teunis,Puoti,Senior Staff,1991-06-02,9999-01-01
453606,Teunis,Puoti,Staff,1985-06-02,1991-06-02
453615,Sanjit,Antonakopoulos,Senior Staff,1993-11-07,9999-01-01
453719,Arie,Kranzdorf,Senior Engineer,1995-01-19,9999-01-01
453722,Maja,Ushiama,Senior Staff,1985-10-10,9999-01-01
453725,Mark,Zweizig,Engineer,1997-08-07,9999-01-01
453730,Mizuhito,Barbanera,Senior Engineer,1993-01-25,9999-01-01
453732,Mircea,Shackell,Engineer,1997-01-03,2000-01-11
453740,Augustine,Bruckman,Engineer,1997-07-09,9999-01-01
453759,Abdelkader,Desikan,Engineer,1985-11-28,1993-11-28
453759,Abdelkader,Desikan,Senior Engineer,1993-11-28,9999-01-01
453800,Berry,Rosiles,Senior Staff,1995-12-11,9999-01-01
453800,Berry,Rosiles,Staff,1987-12-11,1995-12-11
453805,Ziyad,Selvestrel,Engineer,1992-11-12,2001-11-12
453805,Ziyad,Selvestrel,Senior Engineer,2001-11-12,9999-01-01
453811,Mountaz,Shimshoni,Senior Staff,1991-11-23,9999-01-01
453811,Mountaz,Shimshoni,Staff,1985-11-23,1991-11-23
453861,Ronnie,Honglei,Senior Engineer,1999-12-20,9999-01-01
453883,Wonhee,DuBourdieux,Engineer,1995-10-08,9999-01-01
453887,DeForest,Hooghiemstra,Engineer,1989-06-08,1994-06-08
453887,DeForest,Hooghiemstra,Senior Engineer,1994-06-08,9999-01-01
453893,Leszek,Jenevein,Senior Engineer,1994-03-26,9999-01-01
453916,Shichao,Speek,Staff,1999-09-10,9999-01-01
453926,Kwee,Ginneken,Engineer,1995-08-29,2001-08-28
453926,Kwee,Ginneken,Senior Engineer,2001-08-28,9999-01-01
453971,Berry,Dichev,Senior Staff,1997-06-30,9999-01-01
453971,Berry,Dichev,Staff,1989-06-30,1997-06-30
454010,Kinh,Ishibashi,Senior Staff,1998-12-09,9999-01-01
454014,Nectarios,Bonifati,Senior Staff,1999-07-06,9999-01-01
454014,Nectarios,Bonifati,Staff,1990-07-06,1999-07-06
454025,Arif,Rosenbaum,Senior Staff,1989-12-15,9999-01-01
454032,Visit,Lipner,Senior Staff,1994-07-13,9999-01-01
454032,Visit,Lipner,Staff,1988-07-13,1994-07-13
454062,Anneke,Brookman,Senior Engineer,1995-05-16,9999-01-01
454077,Zissis,Kilgore,Assistant Engineer,1994-01-19,2001-01-19
454077,Zissis,Kilgore,Engineer,2001-01-19,9999-01-01
454087,Arto,Iwayama,Assistant Engineer,1996-05-25,2002-05-25
454087,Arto,Iwayama,Engineer,2002-05-25,9999-01-01
454095,Keiichiro,Kalefeld,Senior Staff,1994-02-26,9999-01-01
454095,Keiichiro,Kalefeld,Staff,1986-02-26,1994-02-26
454101,Anneke,Leslie,Senior Staff,1993-11-16,9999-01-01
454101,Anneke,Leslie,Staff,1986-11-16,1993-11-16
454108,Kenton,Panienski,Senior Staff,1986-04-05,9999-01-01
454112,Hairong,Pollacia,Staff,1999-10-28,2000-05-22
454117,Pohua,Gornas,Engineer,1995-06-06,1997-01-30
454165,Patricia,Kornatzky,Senior Engineer,1994-07-01,9999-01-01
454182,Mack,Cooke,Senior Staff,2000-07-23,9999-01-01
454182,Mack,Cooke,Staff,1993-07-23,2000-07-23
454185,Tsutomu,Zeilberger,Engineer,1990-03-21,1995-03-21
454185,Tsutomu,Zeilberger,Senior Engineer,1995-03-21,9999-01-01
454200,Ashish,Ressouche,Assistant Engineer,1995-04-23,2002-04-23
454200,Ashish,Ressouche,Engineer,2002-04-23,9999-01-01
454201,Xumin,Sullins,Engineer,1985-03-02,1992-03-02
454201,Xumin,Sullins,Senior Engineer,1992-03-02,9999-01-01
454218,Mokhtar,Ducloy,Engineer,1997-02-23,2002-02-23
454218,Mokhtar,Ducloy,Senior Engineer,2002-02-23,9999-01-01
454226,Takahira,Luca,Staff,1998-03-26,9999-01-01
454228,Lansing,Zlotek,Staff,1985-04-06,1986-12-26
454231,Giordano,Schoegge,Senior Staff,1986-11-29,9999-01-01
454233,Ewing,Bruckman,Senior Staff,1996-08-02,9999-01-01
454233,Ewing,Bruckman,Staff,1991-08-03,1996-08-02
454242,Shigeaki,Glinert,Engineer,1999-04-17,9999-01-01
454247,Xinan,Perfilyeva,Senior Staff,1994-06-07,9999-01-01
454247,Xinan,Perfilyeva,Staff,1985-06-07,1994-06-07
454280,Marsal,Stamatiou,Senior Staff,2002-07-10,9999-01-01
454280,Marsal,Stamatiou,Staff,1996-07-10,2002-07-10
454282,Rafols,Pepe,Staff,1998-09-04,2000-06-10
454304,Howell,Collavizza,Senior Staff,1996-10-21,9999-01-01
454337,Marc,Wiegley,Technique Leader,1989-11-01,9999-01-01
454364,Neven,Giveon,Engineer,1988-04-15,1995-04-16
454364,Neven,Giveon,Senior Engineer,1995-04-16,2001-10-12
454375,Nevio,Paludetto,Senior Staff,1992-12-30,9999-01-01
454379,Bogdan,Gulak,Senior Engineer,1985-06-21,9999-01-01
454383,Jungsoon,Beerel,Engineer,1990-02-13,1997-02-13
454383,Jungsoon,Beerel,Senior Engineer,1997-02-13,9999-01-01
454389,Nathan,Garnick,Assistant Engineer,1986-10-14,1994-10-14
454389,Nathan,Garnick,Engineer,1994-10-14,9999-01-01
454426,Lidong,Lalonde,Engineer,1994-05-07,2001-05-07
454426,Lidong,Lalonde,Senior Engineer,2001-05-07,9999-01-01
454450,Mandell,Hanabata,Senior Staff,1993-04-18,9999-01-01
454450,Mandell,Hanabata,Staff,1985-04-18,1993-04-18
454455,Heekeun,Valtorta,Assistant Engineer,1996-06-04,9999-01-01
454461,Gunilla,Perl,Engineer,1990-04-02,1996-06-17
454474,Mohan,Gniady,Assistant Engineer,1997-06-16,9999-01-01
454479,Hitomi,Cromarty,Senior Staff,1999-02-16,9999-01-01
454479,Hitomi,Cromarty,Staff,1994-02-16,1999-02-16
454541,Gill,Valtorta,Senior Staff,2001-10-17,9999-01-01
454541,Gill,Valtorta,Staff,1993-10-17,2001-10-17
454542,Manton,Srimani,Engineer,1997-10-04,9999-01-01
454552,Chenyi,Pavlopoulou,Engineer,1989-11-07,1997-11-07
454552,Chenyi,Pavlopoulou,Senior Engineer,1997-11-07,9999-01-01
454567,Chandrasekaran,Jeong,Staff,1993-06-25,1996-09-26
454575,Parto,Nivat,Senior Staff,1999-08-03,9999-01-01
454575,Parto,Nivat,Staff,1993-08-03,1999-08-03
454578,Leaf,Takanami,Senior Staff,1991-11-06,9999-01-01
454578,Leaf,Takanami,Staff,1986-11-06,1991-11-06
454617,Dmitry,Schrift,Engineer,1986-06-17,1995-06-17
454617,Dmitry,Schrift,Senior Engineer,1995-06-17,9999-01-01
454623,Bernice,Eiter,Staff,1998-02-01,2001-01-19
454633,Gil,Ariola,Senior Staff,2000-09-12,9999-01-01
454633,Gil,Ariola,Staff,1994-09-13,2000-09-12
454642,Shmuel,Marakhovsky,Engineer,1990-06-25,1999-06-25
454642,Shmuel,Marakhovsky,Senior Engineer,1999-06-25,9999-01-01
454643,Woody,Apsitis,Assistant Engineer,1986-12-21,1995-12-21
454643,Woody,Apsitis,Engineer,1995-12-21,9999-01-01
454649,Jovan,Crouzet,Engineer,1987-11-12,1994-11-12
454649,Jovan,Crouzet,Senior Engineer,1994-11-12,9999-01-01
454662,Selwyn,Sinitsyn,Engineer,1993-01-30,1999-01-30
454662,Selwyn,Sinitsyn,Senior Engineer,1999-01-30,9999-01-01
454680,Otilia,Pollock,Engineer,1987-11-15,1992-11-14
454680,Otilia,Pollock,Senior Engineer,1992-11-14,9999-01-01
454694,Nahid,Garnick,Engineer,1993-12-20,1996-03-16
454708,Saeko,Lunn,Senior Staff,1997-09-19,9999-01-01
454708,Saeko,Lunn,Staff,1990-09-19,1997-09-19
454720,Masamitsu,Camarinopoulos,Engineer,1996-04-11,9999-01-01
454721,Mohammed,Ecklund,Staff,1996-03-22,1996-10-31
454733,Peer,Milicia,Engineer,1986-11-25,1994-11-25
454733,Peer,Milicia,Senior Engineer,1994-11-25,9999-01-01
454734,Udi,Servieres,Senior Staff,2001-04-01,9999-01-01
454734,Udi,Servieres,Staff,1993-04-01,2001-04-01
454739,Paddy,Rikino,Engineer,1993-09-23,1998-09-23
454739,Paddy,Rikino,Senior Engineer,1998-09-23,9999-01-01
454744,Martine,Poehlman,Technique Leader,1989-09-18,9999-01-01
454755,Satoru,Gist,Engineer,1998-07-09,9999-01-01
454759,Arumugam,Comyn,Senior Engineer,1992-06-11,9999-01-01
454767,Kerryn,Merey,Engineer,1985-08-02,1991-08-02
454767,Kerryn,Merey,Senior Engineer,1991-08-02,9999-01-01
454798,Richara,Bazzichi,Senior Staff,2000-09-29,9999-01-01
454798,Richara,Bazzichi,Staff,1992-09-29,2000-09-29
454812,Bokyung,Rahimi,Engineer,1993-03-23,1998-09-14
454816,Mari,Pavlopoulou,Senior Staff,1992-08-16,9999-01-01
454816,Mari,Pavlopoulou,Staff,1986-08-17,1992-08-16
454830,Ottavia,Dehkordi,Engineer,1996-02-18,2002-02-17
454830,Ottavia,Dehkordi,Senior Engineer,2002-02-17,9999-01-01
454869,Zine,Solares,Engineer,1991-11-01,2000-10-31
454869,Zine,Solares,Senior Engineer,2000-10-31,9999-01-01
454881,Wilmer,Trelles,Senior Staff,1988-02-05,1997-07-02
454899,Oguz,Cronin,Engineer,1988-03-03,1991-02-19
454906,Subbu,Cannard,Senior Staff,1994-11-12,9999-01-01
454906,Subbu,Cannard,Staff,1986-11-12,1994-11-12
454944,Nigel,Acton,Engineer,1990-01-02,1997-01-02
454944,Nigel,Acton,Senior Engineer,1997-01-02,9999-01-01
454966,Genta,Goodrum,Senior Staff,1994-03-06,9999-01-01
454966,Genta,Goodrum,Staff,1988-03-06,1994-03-06
454989,Jinxi,Sidou,Senior Staff,1992-02-09,9999-01-01
454989,Jinxi,Sidou,Staff,1987-02-09,1992-02-09
454996,Feiyu,Czap,Engineer,1993-01-10,1998-01-10
454996,Feiyu,Czap,Senior Engineer,1998-01-10,9999-01-01
455024,Reinhold,Munck,Staff,1998-11-15,9999-01-01
455030,Christoph,Kragelund,Engineer,1986-10-21,1988-12-15
455053,Uri,Zultner,Assistant Engineer,1996-11-06,2000-02-07
455059,Kish,Kulisch,Senior Staff,1993-10-27,1995-07-26
455067,Nishit,Siprelle,Engineer,1990-08-27,1995-08-27
455067,Nishit,Siprelle,Senior Engineer,1995-08-27,9999-01-01
455076,Fabrizio,Pulkowski,Senior Staff,1996-09-22,9999-01-01
455076,Fabrizio,Pulkowski,Staff,1989-09-22,1996-09-22
455084,Clyde,Hanratty,Engineer,1993-02-21,2001-02-21
455084,Clyde,Hanratty,Senior Engineer,2001-02-21,9999-01-01
455090,Jaana,Azuma,Senior Staff,1988-10-03,9999-01-01
455110,Rutger,Hardjono,Engineer,1997-09-21,9999-01-01
455119,Mani,Aamodt,Engineer,1991-10-16,1998-10-16
455119,Mani,Aamodt,Senior Engineer,1998-10-16,9999-01-01
455143,Changho,Kolvik,Senior Engineer,1993-10-27,2000-06-11
455148,Mototsugu,Kilgour,Staff,1995-04-30,9999-01-01
455154,Yannik,Molberg,Senior Staff,2000-10-08,9999-01-01
455154,Yannik,Molberg,Staff,1992-10-08,2000-10-08
455172,Chiradeep,Litecky,Engineer,1988-04-27,1993-04-27
455172,Chiradeep,Litecky,Senior Engineer,1993-04-27,9999-01-01
455173,Takahira,Poehlman,Staff,1998-01-06,9999-01-01
455181,Vugranam,Kakkar,Staff,1999-02-26,9999-01-01
455182,Khoa,Hofman,Senior Staff,2001-12-09,9999-01-01
455182,Khoa,Hofman,Staff,1994-12-09,2001-12-09
455191,Debaprosad,Schauser,Senior Staff,1996-02-17,9999-01-01
455191,Debaprosad,Schauser,Staff,1990-02-17,1996-02-17
455192,Shigeichiro,Schwartzbauer,Assistant Engineer,1987-05-31,1995-05-31
455192,Shigeichiro,Schwartzbauer,Engineer,1995-05-31,9999-01-01
455213,Tomokazu,Narahari,Engineer,1993-03-02,1997-11-22
